time,DAM_price,temp,wind_speed,wind_speed_unit,humidity_relative,cloudiness,sun_duration_24hours,temp_heterogeneity_category,phase1_avg_money,phase1_mean,phase2_avg_money,phase2_mean,avg_t_out_on_18h,avg_t_out_on_36h,avg_dam_on_18h,avg_dam_on_36h
2023-11-02 19:00:00,0.0967399978637695,9.2,10.432,1.0,81.3,,131.0,b69,0.04463975016396112,0.1564368946068785,-0.023874512469141754,-0.012223243413649562,8.716666666666667,9.011111111111113,0.05669444378217059,0.0541233326991399
2023-11-02 20:00:00,0.0879400024414062,8.1,11.33,1.0,89.7,,131.0,b69,0.03526464778793853,0.1564368946068785,-0.03133737907228506,-0.012223243413649562,8.855555555555554,8.991666666666667,0.05471666608916387,0.05213277720080481
2023-11-02 21:00:00,0.0760599975585937,8.2,9.924,1.0,88.5,,131.0,ab9,0.0632063908243105,0.20365805467012965,0.060500190950260976,0.18940879935571822,9.055555555555555,9.005555555555556,0.05344722130563522,0.050408054921362126
2023-11-02 22:00:00,0.0722699966430664,8.1,8.649,1.0,89.6,,131.0,ab9,0.062404702352408414,0.20365805467012965,0.060626484805673043,0.18940879935571822,9.227777777777778,9.027777777777779,0.053095554961098544,0.04885083276695675
2023-11-02 23:00:00,0.0570400009155273,8.2,8.273,1.0,89.2,,131.0,ab9,0.06307736876717634,0.20365805467012965,0.06144205033439618,0.18940879935571822,9.366666666666667,9.041666666666668,0.053661110533608315,0.047230832854906715
2023-11-03 00:00:00,0.0151700000762939,8.2,9.68,1.0,87.9,,47.0,ab9,0.07053660768990305,0.20365805467012965,0.06838242992954725,0.18940879935571822,9.455555555555556,9.05277777777778,0.05551333255238003,0.04606861060195498
2023-11-03 01:00:00,0.0114700002670288,8.2,9.2,1.0,90.4,,47.0,ab9,0.07847491625427715,0.20365805467012965,0.0774856620160629,0.18940879935571822,9.5,9.080555555555556,0.059982221470938776,0.046202777266502376
2023-11-03 02:00:00,0.01,8.3,8.271,1.0,89.1,,47.0,ab9,0.08577980023859132,0.20365805467012965,0.0835228734047652,0.18940879935571822,9.511111111111113,9.136111111111113,0.06433611014154222,0.04647138835324181
2023-11-03 03:00:00,0.0057300000190735,8.4,8.0,1.0,89.5,,47.0,ab9,0.09310560956199845,0.20365805467012965,0.08995640540769469,0.18940879935571822,9.5,9.23611111111111,0.06766722120179071,0.047048888378673125
2023-11-03 04:00:00,0.0097299995422363,8.3,6.116,1.0,92.1,,47.0,ab9,0.1003020959417109,0.20365805467012965,0.09783068976612096,0.18940879935571822,9.472222222222221,9.341666666666663,0.07033555444081624,0.0479936106469896
